locus_tag	string_id	gene_class	gene_name	annotation
KOIAIB_03867	511145.b3636	core	rpmG	50S
KOIAIB_03900	511145.b3667	core	group_1048	MFS
KOIAIB_04312	511145.b4040	core	ubiA	4-hydroxybenzoate
KOIAIB_04561	511145.b4264	accessory	idnR	DNA-binding
KOIAIB_02785	511145.b2597	core	raiA	ribosome-associated
KOIAIB_02922	511145.b2738	accessory	otnC	aldolase
KOIAIB_03093	511145.b2900	core	yqfB	N(4)-acetylcytidine
KOIAIB_04318	511145.b4046	core	zur	zinc
KOIAIB_00083	511145.b0077	core	ilvI	acetolactate
KOIAIB_03063	511145.b2872	core	ygeY	Peptidase;YgeY
KOIAIB_04470	511145.b4175	core	group_9218	protease
KOIAIB_04637	511145.b4332	core	yjiJ	MFS
KOIAIB_01428	511145.b1337	accessory	abgB	hypothetical
KOIAIB_01794	511145.b1684	accessory	sufA	Fe-S
KOIAIB_01962	511145.b1842	core	holE	DNA
KOIAIB_02065	511145.b1938	accessory	fliF	flagellar
KOIAIB_02119	511145.b1991	core	cobT	nicotinate-nucleotide--dimethylbenzimidazole
KOIAIB_00467	511145.b0427	core	yajR	Inner
KOIAIB_00854	511145.b0792	core	group_8771	putative
KOIAIB_01028	511145.b0955	core	group_8864	Putative
KOIAIB_01228	511145.b1153	accessory	group_2842	Uncharacterized
KOIAIB_03517	511145.b3309	core	rplX	50S
KOIAIB_03639	511145.b3431	core	glgX	glycogen
KOIAIB_02930	511145.b2746	core	ispF	2-C-methyl-D-erythritol
KOIAIB_03068	511145.b2877	core	mocA	molybdenum
KOIAIB_04137	511145.b3885	core	yihX	glucose-1-phosphatase
KOIAIB_01730	511145.b1624	core	ydgJ	Uncharacterized
KOIAIB_03958	511145.b3719	accessory	yieL	Xylanase;Uncharacterized
KOIAIB_04339	511145.b4065	core	yjcE	Na+/H+
KOIAIB_04692	511145.b4380	core	yjjI	Glycine
KOIAIB_00608	511145.b0559	accessory	ybcW	Phage
KOIAIB_00749	511145.b4590	accessory	group_6850	hypothetical
KOIAIB_04011	511145.b3770	core	ilvE	branched-chain-amino-acid
KOIAIB_00641	511145.b0586	core	group_2876	enterobactin
KOIAIB_04397	511145.b4109	core	crfC	clamp-binding
KOIAIB_02644	511145.b2473	core	ypfH	Esterase
KOIAIB_00787	511145.b0728	core	group_8708	ADP-forming
KOIAIB_00190	511145.b0176	core	rseP	sigma
KOIAIB_00614	511145.b0564	accessory	appY	DNA-binding
KOIAIB_00966	511145.b0894	core	dmsA	dimethylsulfoxide
KOIAIB_04577	511145.b4280	accessory	nanY	27-anhydro-N-acetylneuraminate
KOIAIB_02546	511145.b2383	core	ypdE	phosphoenolpyruvate--protein
KOIAIB_03674	511145.b3464	core	ftsY	signal
KOIAIB_04479	511145.b4184	core	yjfL	DUF350
KOIAIB_04682	511145.b4375	core	prfC	peptide
KOIAIB_03134	511145.b2938	core	speA	biosynthetic
KOIAIB_00052	511145.b0050	core	apaG	Co2+/Mg2+
KOIAIB_01564	511145.b1464	core	yddE~~~phzF	PhzF
KOIAIB_04468	511145.b4173	core	group_9216	ribosome
KOIAIB_00515	511145.b0474	core	adk	adenylate
KOIAIB_00795	511145.b0735	core	ybgE	cyd
KOIAIB_00625	511145.b0574	accessory	cusB	Cu(+)/Ag(+)
KOIAIB_02983	511145.b2797	core	sdaB	L-serine
KOIAIB_03295	511145.b3093	core	group_9048	hexuronate
KOIAIB_03262	511145.b3062	core	ttdB	L(+)-tartrate
KOIAIB_02712	511145.b2534	core	yhfR	Uncharacterized
KOIAIB_03029	511145.b2838	core	lysA	diaminopimelate
KOIAIB_03303	511145.b3100	core	yqjK	Uncharacterized
KOIAIB_03370	511145.b3168	core	group_9089	translation
KOIAIB_02223	511145.b2082	accessory	ogrK	DNA-binding
KOIAIB_03125	511145.b2928	core	yggC~~~coaA	nucleoside/nucleotide
KOIAIB_00195	511145.b0181	core	lpxA	acyl-ACP--UDP-N-acetylglucosamine
KOIAIB_00620	511145.b0569	accessory	nrfB~~~gspE	Phage
KOIAIB_01785	511145.b1675	core	fumD	fumarate
KOIAIB_04663	511145.b4357	accessory	gntR~~~lgoR	GntR
KOIAIB_00181	511145.b0169	core	rpsB	30S
KOIAIB_04245	511145.b3985	core	rplJ	50S
KOIAIB_02377	511145.b2221	accessory	atoD	3-oxoacid
KOIAIB_02442	511145.b2282	core	nuoH	NADH-quinone
KOIAIB_02714	511145.b2536	core	hcaT	3-phenylpropionate
KOIAIB_02926	511145.b2742	core	nlpD	murein
KOIAIB_01970	511145.b1849	core	purT	Phosphoribosylglycinamide
KOIAIB_02313	511145.b2168	core	fruK~~~fruB	1-phosphofructokinase;fused
KOIAIB_03623	511145.b3414	core	nfuA	NfuA
KOIAIB_04487	511145.b4192	core	ulaG	L-ascorbate
KOIAIB_02945	511145.b2761	accessory	group_1771	CRISPR-associated
KOIAIB_00463	511145.b0423	core	thiI	tRNA
KOIAIB_02950	511145.b2765	core	queD	6-carboxytetrahydropterin
KOIAIB_03087	511145.b2895	core	fldB	flavodoxin
KOIAIB_00953	511145.b0882	core	clpA	ATP-dependent
KOIAIB_03936	511145.b3699	core	gyrB	DNA
KOIAIB_01131	511145.b1055	core	trhO	rhodanese-related
KOIAIB_04250	511145.b3989	accessory	thiH~~~yjaZ	Thiamin
KOIAIB_04504	511145.b4209	core	ytfE	iron-sulfur
KOIAIB_04672	511145.b4366	core	bglJ	DNA-binding
KOIAIB_01597	511145.b1496	core	yddA	ABC
KOIAIB_02616	511145.b2450	accessory	yffS	Uncharacterized
KOIAIB_02795	511145.b2607	core	trmD	tRNA
KOIAIB_00868	511145.b0803	core	ybiI	C4-type
KOIAIB_03246	511145.b3051	core	yqiK	Band
KOIAIB_03493	511145.b4473	core	group_2510	DNA-processing
KOIAIB_00168	511145.b0156	core	erpA	iron-sulfur
KOIAIB_00312	511145.b0283	accessory	paoD	molybdenum
KOIAIB_03253	511145.b3054	core	ygiF	inorganic
KOIAIB_00762	511145.b0706	accessory	tnp~~~ybfD	ISAs1
KOIAIB_01007	511145.b0934	core	group_8855	aliphatic
KOIAIB_01010	511145.b0937	core	ssuE	NADPH-dependent
KOIAIB_01110	511145.b1035	core	ycdY	molecular
KOIAIB_04521	511145.b4224	accessory	chpS	type
KOIAIB_04693	511145.b4381	core	deoC	deoxyribose-phosphate
KOIAIB_00171	511145.b0159	core	mtnN	5'-methylthioadenosine/S-adenosylhomocysteine
KOIAIB_02990	511145.b2804	core	fucU	L-fucose
KOIAIB_03909	511145.b3674	core	aslB~~~yidF	Anaerobic
KOIAIB_01290	511145.b1213	core	sirB2	invasion
KOIAIB_01424	511145.b1333	core	uspE	universal
KOIAIB_01824	511145.b1711	core	btuC	vitamin
KOIAIB_02820	511145.b2634	accessory	yfjR	Uncharacterized
KOIAIB_04209	511145.b3950	core	group_9184	PTS
KOIAIB_04293	511145.b4026	core	yjbE	Uncharacterized
KOIAIB_04327	511145.b4621	accessory	yjbS	Phage
KOIAIB_04406	511145.b4116	core	adiY	DNA-binding
KOIAIB_04674	511145.b4567	core	yjjZ	DUF1435
KOIAIB_02689	511145.b2515	core	ispG	flavodoxin-dependent
KOIAIB_02762	511145.b2578	core	eamB	cysteine/O-acetylserine
KOIAIB_02905	511145.b2722	core	hycD	formate
KOIAIB_00693	511145.b0637	core	rsfS	ribosome
KOIAIB_00767	511145.b0710	core	group_8690	radiation
KOIAIB_03030	511145.b2839	core	group_1562	DNA-binding
KOIAIB_03336	511145.b3137	core	group_9068	tagatose-bisphosphate
KOIAIB_03608	511145.b3399	core	yrfG	GMP/IMP
KOIAIB_00198	511145.b0184	core	dnaE	DNA
KOIAIB_01419	511145.b1328	core	lysR~~~pgrR	LysR
KOIAIB_01685	511145.b1580	core	rspB	Zn-dependent
KOIAIB_02296	511145.b2151	core	galS	HTH-type
KOIAIB_02570	511145.b2406	accessory	xapB	Xanthosine
KOIAIB_02297	511145.b2152	core	yeiB	DUF418
KOIAIB_02571	511145.b2407	accessory	xapA	xanthosine
KOIAIB_00466	511145.b0426	core	yajQ	nucleotide
KOIAIB_01558	511145.b1457	accessory	ydcD	dCTP
KOIAIB_01789	511145.b1679	core	sufE	cysteine
KOIAIB_01955	511145.b1838	core	pphA	protein-serine/threonine
KOIAIB_00871	511145.b0806	core	mcbA	DUF1471
KOIAIB_03563	511145.b3354	core	yheU	YheU
KOIAIB_03595	511145.b3386	core	group_4449	adenine-specific
KOIAIB_03762	511145.b3541	core	dppD	dipeptide
KOIAIB_00427	511145.b0388	core	aroL	shikimate
KOIAIB_04249	511145.b3988	core	rpoC	DNA-directed
KOIAIB_02484	511145.b2323	core	group_1337	beta-ketoacyl-ACP
KOIAIB_02868	511145.b2686	core	emrB	MFS
KOIAIB_04586	511145.b4287	accessory	fecE	Fe(3+)
KOIAIB_04013	511145.b3772	core	ilvA	threonine
KOIAIB_02166	511145.b2032	accessory	wbbK	Putative
KOIAIB_01791	511145.b1681	core	sppA~~~sufD	Signal
KOIAIB_02645	511145.b2474	core	tmcA	GNAT
KOIAIB_03306	511145.b3103	core	yhaH	DUF805
KOIAIB_03216	511145.b3019	core	parC	DNA
KOIAIB_01544	511145.b1443	core	ydcV	Hypothetical
KOIAIB_04219	511145.b3960	core	argH	argininosuccinate
KOIAIB_02253	511145.b2112	accessory	yehE	Uncharacterized
KOIAIB_02286	511145.b2142	core	yohK	CidB/LrgB
KOIAIB_00981	511145.b0909	core	ycaL	metallopeptidase
KOIAIB_01047	511145.b0974	core	group_8875	Ni/Fe-hydrogenase
KOIAIB_02526	511145.b2365	core	dsdX	DsdX
KOIAIB_00014	511145.b0014	core	dnaK	molecular
KOIAIB_00815	511145.b0755	core	gpmA	23-diphosphoglycerate-dependent
KOIAIB_01185	511145.b1109	core	ndh	NADH-quinone
KOIAIB_03190	511145.b2993	core	group_8992	HyaD/HybD
KOIAIB_03224	511145.b3028	core	group_9016	NADPH:quinone
KOIAIB_03503	511145.b3295	core	rpoA	DNA-directed
KOIAIB_01627	511145.b1527	accessory	yneK	putative
KOIAIB_01994	511145.b1870	core	cmoA	carboxy-S-adenosyl-L-methionine
KOIAIB_02379	511145.b2223	accessory	atoE	Putative
KOIAIB_00830	511145.b0770	accessory	ybhI	Inner
KOIAIB_01100	511145.b1023	accessory	pgaB	poly-beta-16-N-acetyl-D-glucosamine
KOIAIB_01329	511145.b1244	core	oppB	Oligopeptide
KOIAIB_02303	511145.b2158	core	yeiH	UPF0324
KOIAIB_02506	511145.b2345	accessory	icaT~~~yfdF	Invasion
KOIAIB_01496	511145.b1400	accessory	paaY	phenylacetic
KOIAIB_02791	511145.b2603	core	yfiR	Protein
KOIAIB_02846	511145.b2665	core	kbp	potassium
KOIAIB_02917	511145.b2733	core	mutS	DNA
KOIAIB_04661	511145.b4355	accessory	tsr	methyl-accepting
KOIAIB_02636	511145.b2469	core	narQ	nitrate/nitrite
KOIAIB_00876	511145.b0811	core	glnH	glutamine
KOIAIB_03530	511145.b3322	accessory	gspB	putative
KOIAIB_03594	511145.b3385	core	gph	phosphoglycolate
KOIAIB_02980	511145.b2794	core	queF	NADPH-dependent
KOIAIB_00084	511145.b0078	core	ilvN	acetolactate
KOIAIB_00374	511145.b0343	core	lacY	oligosaccharide
KOIAIB_00618	511145.b0567	accessory	ybcH	DUF4434
KOIAIB_03173	511145.b4467	core	glcF	glycolate
KOIAIB_01475	511145.b1379	core	hslJ	heat
KOIAIB_01541	511145.b1440	core	potD~~~ydcS	ABC
KOIAIB_03498	511145.b3291	core	group_9156	large-conductance
KOIAIB_03562	511145.b3353	core	yheT	hydrolase
KOIAIB_02083	511145.b1956	accessory	dgcQ	cellulose
KOIAIB_03554	511145.b3346	core	yheO	Uncharacterized
KOIAIB_04334	511145.b4061	core	pdeC	CSS
KOIAIB_02841	511145.b2660	core	lhgO	L-2-hydroxyglutarate
KOIAIB_01015	511145.b0942	accessory	ycbU	Uncharacterized
KOIAIB_03460	511145.b3255	core	accB	acetyl-CoA
KOIAIB_03532	511145.b3324	accessory	group_1236	type
KOIAIB_01317	511145.b1235	core	rssB	two-component
KOIAIB_02241	511145.b2100	core	yegV~~~pfkB	Uncharacterized
KOIAIB_03785	511145.b3559	core	glyS	Glycine--tRNA
KOIAIB_04412	511145.b4122	core	group_592	class
KOIAIB_04418	511145.b4128	core	ghoS	type
KOIAIB_03152	511145.b2958	core	yggN	Uncharacterized
KOIAIB_03405	511145.b3203	core	group_9116	ribosome
KOIAIB_02238	511145.b2097	core	fbaB	class
KOIAIB_04211	511145.b3952	core	pflC	[formate-C-acetyltransferase]-activating
KOIAIB_04341	511145.b4067	core	actP	cation/acetate
KOIAIB_03426	511145.b3222	core	nanK	N-acetylmannosamine
KOIAIB_03743	511145.b3524	core	asmA~~~yhjG	AsmA
KOIAIB_03140	511145.b2947	core	gshB	glutathione
KOIAIB_01115	511145.b1040	core	csgD	transcriptional
KOIAIB_01413	511145.b1324	core	tpx	thiol
KOIAIB_01482	511145.b1386	accessory	tynA	primary-amine
KOIAIB_00395	511145.b0356	core	frmA	S-(hydroxymethyl)glutathione
KOIAIB_00972	511145.b0900	accessory	ycaN~~~lysR	DNA-binding
KOIAIB_02521	511145.b2361	accessory	group_1962	5'-deoxynucleotidase;Uncharacterized
KOIAIB_02692	511145.b2518	core	ndk	nucleoside-diphosphate
KOIAIB_03499	511145.b4550	core	arfA	alternative
KOIAIB_02628	511145.b2461	core	eutP	ethanolamine
KOIAIB_02768	511145.b2584	core	group_8983	protein
KOIAIB_01945	511145.b1828	core	yebQ	Uncharacterized
KOIAIB_00129	511145.b0119	core	yacL	protein
KOIAIB_00272	511145.b0247	accessory	ykfG	UPF0758
KOIAIB_00373	511145.b0342	accessory	lacA	Acetyltransferase;galactoside
KOIAIB_01729	511145.b1623	core	add	adenosine
KOIAIB_01966	511145.b1846	core	yebE	Inner
KOIAIB_02104	511145.b1976	core	mtfA	DgsA
KOIAIB_00091	511145.b0085	core	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--26-diaminopimelate
KOIAIB_01653	511145.b1550	accessory	gnsB	Addiction
KOIAIB_01686	511145.b1581	core	group_2630	hypothetical
KOIAIB_03839	511145.b3608	core	gpsA	NAD(P)H-dependent
KOIAIB_02196	511145.b2061	accessory	wzb	low
KOIAIB_02330	511145.b2184	core	radD	Putative
KOIAIB_03580	511145.b3370	accessory	frlA	fructoselysine/psicoselysine
KOIAIB_00269	511145.b0245	accessory	ykfI	type
KOIAIB_00445	511145.b0405	core	queA	tRNA
KOIAIB_00617	511145.b0566	accessory	envY	Envelope
KOIAIB_00834	511145.b0773	core	ybhB	kinase
KOIAIB_03345	511145.b3146	core	group_9071	16S
KOIAIB_03553	511145.b3345	core	tusD	sulfurtransferase
KOIAIB_02006	511145.b1879	core	flhA	flagellar
KOIAIB_00242	511145.b0223	core	yafJ	Putative
KOIAIB_02658	511145.b2486	accessory	hyfF	Hydrogenase
KOIAIB_00592	511145.b0546	accessory	group_3957	Uncharacterized
KOIAIB_03146	511145.b2953	core	yggU	DUF167
KOIAIB_03665	511145.b3455	core	livG	high-affinity
KOIAIB_03770	511145.b3547	core	yhjX	Uncharacterized
KOIAIB_01585	511145.b1485	accessory	ddpC	DD-dipeptide
KOIAIB_01784	511145.b1674	core	ydhY	ferredoxin-like
KOIAIB_04161	511145.b3904	core	rhaB	rhamnulokinase
KOIAIB_01658	511145.b1555	accessory	ydfR	DUF1327
KOIAIB_01691	511145.b1586	core	ynfD	DUF1161
KOIAIB_01723	511145.b1617	core	uidA	Beta-D-glucuronidase;beta-glucuronidase
KOIAIB_02788	511145.b2600	core	tyrA	bifunctional
KOIAIB_02540	511145.b2378	core	lpxP	kdo(2)-lipid
KOIAIB_02275	511145.b2131	core	osmF~~~yehZ	glycine
KOIAIB_02479	511145.b2318	core	truA	tRNA
KOIAIB_01698	511145.b1593	core	group_4378	dethiobiotin
KOIAIB_03951	511145.b3712	core	yieE	Uncharacterized
KOIAIB_04102	511145.b3858	core	yihD	Protein
KOIAIB_04254	511145.b4407	core	thiS	sulfur
KOIAIB_04294	511145.b4027	core	yjbF	YjbF
KOIAIB_01234	511145.b1159	accessory	group_8907	5-methylcytosine-specific
KOIAIB_04444	511145.b4150	accessory	blaEC	serine
KOIAIB_04619	511145.b4316	accessory	fimC	type
KOIAIB_01709	511145.b1603	core	pntA	Re/Si-specific
KOIAIB_02200	511145.b2065	core	dcd	dCTP
KOIAIB_02475	511145.b2314	core	dedD	cell
KOIAIB_04067	511145.b3825	core	group_9171	lysophospholipase
KOIAIB_04261	511145.b3998	core	nfi	deoxyribonuclease
KOIAIB_04517	511145.b4219	core	msrA	Peptide
KOIAIB_02077	511145.b1950	accessory	fliR	flagellar
KOIAIB_02217	511145.b2077	core	mdtD	Putative
KOIAIB_04071	511145.b3829	core	metE	5-methyltetrahydropteroyltriglutamate/homocysteine
KOIAIB_03263	511145.b3063	core	group_9033	L-tartrate/succinate
KOIAIB_03603	511145.b3394	core	hofN	Putative
KOIAIB_01787	511145.b1677	core	lpp	murein
KOIAIB_02460	511145.b2299	core	yfcD	NUDIX
KOIAIB_02224	511145.b2085	core	yegR	Lipoprotein;Uncharacterized
KOIAIB_02356	511145.b2209	core	eco	serine
KOIAIB_02782	511145.b2594	core	rluD	23S
KOIAIB_03818	511145.b3588	core	aldB	Aldehyde
KOIAIB_02971	511145.b2786	core	barA	two-component
KOIAIB_00392	511145.b0354	core	yaiL	Uncharacterized
KOIAIB_00458	511145.b0418	core	pgpA	phosphatidylglycerophosphatase
KOIAIB_03629	511145.b3421	core	group_7599	RNA-splicing
KOIAIB_04299	511145.b4032	core	malG	maltose
KOIAIB_02507	511145.b2346	core	mlaA	phospholipid-binding
KOIAIB_03880	511145.b3648	core	gmk	guanylate
KOIAIB_04020	511145.b3780	core	rhlB	ATP-dependent
KOIAIB_00192	511145.b0178	core	skp	molecular
KOIAIB_00477	511145.b0437	core	clpP	ATP-dependent
KOIAIB_01233	511145.b1158	accessory	group_3739	Dna-invertase
KOIAIB_01368	511145.b1279	core	lapA	lipopolysaccharide
KOIAIB_01468	511145.b1374	accessory	pinR	recombinase
KOIAIB_01599	511145.b1498	core	ydeN	Sulfatase;Sulfatase
KOIAIB_02280	511145.b2136	core	yohD	Inner
KOIAIB_01208	511145.b1132	core	group_8897	high
KOIAIB_03561	511145.b3352	core	yheS	ABC
KOIAIB_00813	511145.b0753	core	ybgS	Uncharacterized
KOIAIB_04381	511145.b4099	core	phnI	alpha-D-ribose
KOIAIB_02656	511145.b2484	accessory	hyfD	hydrogenase
KOIAIB_02867	511145.b2685	core	group_1516	multidrug
KOIAIB_03427	511145.b3223	core	group_9127	Putative
KOIAIB_03566	511145.b3357	core	crp	cAMP-activated
KOIAIB_03731	511145.b3513	core	mdtE	multidrug
KOIAIB_03932	511145.b3696	accessory	yidX	Uncharacterized
KOIAIB_04006	511145.b3765	core	yifB	Magnesium
KOIAIB_02439	511145.b2279	core	nuoK	NADH-quinone
KOIAIB_02536	511145.b2374	core	frc	formyl-CoA
KOIAIB_03810	511145.b3581	core	ulaD	3-keto-L-gulonate-6-phosphate
KOIAIB_00438	511145.b0398	core	sbcD	exonuclease
KOIAIB_02169	511145.b2035	accessory	group_1542	O16
KOIAIB_01038	511145.b0965	core	group_8870	Uncharacterized
KOIAIB_01173	511145.b1097	core	yceG	cell
KOIAIB_01640	511145.b1538	core	dcp	Dipeptidyl
KOIAIB_02872	511145.b2689	core	yqaA	Inner
KOIAIB_03531	511145.b3323	accessory	gspA	type
KOIAIB_04074	511145.b3832	core	rmuC	DNA
KOIAIB_03095	511145.b2902	accessory	ygfF	SDR
KOIAIB_03302	511145.b3099	core	group_9054	Inner
KOIAIB_03368	511145.b3167	core	group_9088	30S
KOIAIB_03511	511145.b3303	core	rpsE	30S
KOIAIB_03543	511145.b3335	accessory	gspO	Type
KOIAIB_00011	511145.b0010	core	satP	acetate
KOIAIB_00675	511145.b0619	core	group_8624	sensor
KOIAIB_00225	511145.b0208	core	yafC	DNA-binding
KOIAIB_00929	511145.b0860	core	artJ	Solute-binding
KOIAIB_03846	511145.b3615	core	yibD	glycosyltransferase;UDP-glucuronate:LPS(HepIII)
KOIAIB_00122	511145.b0113	core	pdhR	pyruvate
KOIAIB_00370	511145.b0339	accessory	cynT	carbonic
KOIAIB_02413	511145.b2254	core	arnC	undecaprenyl-phosphate
KOIAIB_02717	511145.b2539	accessory	hcaF	3-phenylpropionate/cinnamic
KOIAIB_03816	511145.b3587	accessory	yiaW	Inner
KOIAIB_03914	511145.b3679	accessory	yidK	solute:sodium
KOIAIB_01696	511145.b1591	core	dmsD	Tat
KOIAIB_01930	511145.b1812	core	pabB	aminodeoxychorismate
KOIAIB_02625	511145.b2458	core	group_835	Ethanolamine
KOIAIB_01013	511145.b0940	accessory	elfC~~~papC	fimbrial
KOIAIB_00359	511145.b0331	accessory	prpB	methylisocitrate
KOIAIB_00571	511145.b0525	core	ppiB	peptidylprolyl
KOIAIB_00819	511145.b0759	accessory	group_8741	UDP-glucose
KOIAIB_01253	511145.b1178	core	group_8921	G-type
KOIAIB_02264	511145.b2121	core	yehP	VWA
KOIAIB_03194	511145.b2997	core	hybO	twin-arginine
KOIAIB_01056	511145.b0982	accessory	etp	protein-tyrosine-phosphatase;protein-tyrosine-phosphatase
KOIAIB_01254	511145.b1179	core	group_8922	Protein
KOIAIB_01356	511145.b1271	core	yciK	YciK
KOIAIB_04496	511145.b4201	core	group_9231	primosomal
KOIAIB_02574	511145.b2410	core	yfeH	Putative
KOIAIB_02786	511145.b2598	accessory	pheL	phe
KOIAIB_02852	511145.b2671	core	ygaC	DUF2002
KOIAIB_02923	511145.b2739	accessory	otnI	HPr
KOIAIB_03742	511145.b3523	core	group_1204	Metabolite
KOIAIB_03910	511145.b3675	core	yidG	Inner
KOIAIB_01164	511145.b1088	core	yceD	23S
KOIAIB_01200	511145.b1124	core	potC	spermidine/putrescine
KOIAIB_01399	511145.b1310	core	ycjN	ABC
KOIAIB_03069	511145.b2878	core	ygfK	putative
KOIAIB_02320	511145.b2174	core	lpxT	UDP
KOIAIB_00036	511145.b0034	core	caiF	carnitine
KOIAIB_00070	511145.b0066	core	thiQ	thiamine
KOIAIB_00140	511145.b0130	core	yadE	Uncharacterized
KOIAIB_00172	511145.b0160	core	dgt	dGTPase
KOIAIB_03308	511145.b3105	core	group_9055	DNA-binding
KOIAIB_03645	511145.b3437	core	gntK	gluconokinase
KOIAIB_00583	511145.b0537	accessory	intD	Prophage
KOIAIB_02615	511145.b2449	accessory	yffR	Uncharacterized
KOIAIB_02794	511145.b2606	core	rplS	50S
KOIAIB_04681	511145.b4374	core	yjjG	pyrimidine
KOIAIB_00306	511145.b0279	accessory	yagM	Uncharacterized
KOIAIB_00772	511145.b0715	core	abrB	AbrB
KOIAIB_00156	511145.b0146	core	sfsA	DNA/RNA
KOIAIB_00973	511145.b0901	accessory	ycaK	NAD(P)H
KOIAIB_04068	511145.b3826	core	yigL	Sugar
KOIAIB_02353	511145.b2208	core	napF	ferredoxin-type
KOIAIB_02556	511145.b2393	core	nupC	nucleoside
KOIAIB_01381	511145.b1292	core	sapC	putrescine
KOIAIB_04286	511145.b4021	core	pepE	dipeptidase
KOIAIB_04709	511145.b4395	core	gpmB	putative
KOIAIB_00712	511145.b0655	core	gltI	glutamate/aspartate
KOIAIB_03098	511145.b2905	core	gcvT	glycine
KOIAIB_04134	511145.b3882	accessory	group_2983	sulfolactaldehyde
KOIAIB_03826	511145.b3596	accessory	yibG	Sel1
KOIAIB_00978	511145.b0906	core	group_8837	UPF0702
KOIAIB_00562	511145.b0516	core	allC	M20/M25/M40
KOIAIB_02199	511145.b2064	core	asmA	outer
KOIAIB_02576	511145.b2411	core	ligA	NAD-dependent
KOIAIB_02750	511145.b2568	core	lepB	signal
KOIAIB_04712	511145.b4398	core	creB	two-component
KOIAIB_00021	511145.b0019	core	nhaA	Na+/H+
KOIAIB_03243	511145.b3048	accessory	yqiI	Fimbrial
KOIAIB_01176	511145.b1100	core	ycfH	metal-dependent
KOIAIB_00460	511145.b0420	core	dxs	1-deoxy-D-xylulose-5-phosphate
KOIAIB_00794	511145.b4515	core	cydX	cytochrome
KOIAIB_02382	511145.b2226	core	yfaQ	Uncharacterized
KOIAIB_01878	511145.b1761	core	gdhA	NADP-specific
KOIAIB_04591	511145.b4292	accessory	group_9245	ferric
KOIAIB_03547	511145.b3339	core	tuf~~~tufA_E379K	elongation
KOIAIB_03879	511145.b3647	core	ligB	NAD-dependent
KOIAIB_02961	511145.b2777	core	queE	7-carboxy-7-deazaguanine
KOIAIB_03037	511145.b2846	accessory	yqeH	Uncharacterized
KOIAIB_01445	511145.b1350	accessory	recE	exodeoxyribonuclease
KOIAIB_00773	511145.b0716	core	ybgO	Fimbrial
KOIAIB_00110	511145.b0101	core	yacG	DNA
KOIAIB_00210	511145.b0194	accessory	proS	proline--tRNA
KOIAIB_00534	511145.b0487	core	cueR	Cu(I)-responsive
KOIAIB_02056	511145.b1927	accessory	amyA	alpha-amylase
KOIAIB_03774	511145.b3551	core	bisC	biotin
KOIAIB_03233	511145.b3038	core	group_9023	Putative
KOIAIB_02201	511145.b2066	core	group_4577	uridine
KOIAIB_00886	511145.b0820	core	ybiT	Putative
KOIAIB_00227	511145.b0210	core	yafE	Uncharacterized
KOIAIB_00368	511145.b0337	accessory	codA	cytosine/isoguanine
KOIAIB_01061	511145.b0987	accessory	gfcA	Threonine-rich
KOIAIB_01094	511145.b1018	core	group_8890	iron
KOIAIB_03606	511145.b3397	core	nudE	ADP
KOIAIB_04601	511145.b4300	accessory	sgcR	Putative
KOIAIB_03335	511145.b3136	core	agaS	D-galactosamine-6-phosphate
KOIAIB_03704	511145.b3493	core	pitA	inorganic
KOIAIB_01764	511145.b1657	core	group_8115	Inner
KOIAIB_01934	511145.b1816	core	yoaE	Membrane
KOIAIB_01839	511145.b1724	core	ydiZ~~~ghoS	Uncharacterized
KOIAIB_01873	511145.b1756	core	ynjD	ATP-binding
KOIAIB_00802	511145.b0742	core	cpoB	cell
KOIAIB_00877	511145.b0812	core	dps	DNA
KOIAIB_00979	511145.b0907	core	group_8838	3-phosphoserine/phosphohydroxythreonine
KOIAIB_02050	511145.b1922	accessory	fliA	RNA
KOIAIB_00025	511145.b0023	core	rpsT	30S
KOIAIB_00093	511145.b0087	core	group_1851	phospho-N-acetylmuramoyl-pentapeptide-transferase
KOIAIB_03496	511145.b3289	core	rsmB	16S
KOIAIB_03832	511145.b4554	core	yibT	Uncharacterized
KOIAIB_02631	511145.b2464	core	group_2615	transaldolase
KOIAIB_02584	511145.b2419	core	yfeK	Uncharacterized
KOIAIB_02757	511145.b2574	core	nadB	L-aspartate
KOIAIB_01241	511145.b1166	core	ariR	biofilm/acid-resistance
KOIAIB_01274	511145.b1198	core	dhaM	dihydroxyacetone
KOIAIB_01575	511145.b1475	core	fdnH	formate
KOIAIB_01843	511145.b1728	core	ydjM	metal-dependent
KOIAIB_02366	511145.b2213	core	ada	bifunctional
KOIAIB_02781	511145.b2593	core	yfiH~~~pgeF	purine
KOIAIB_03021	511145.b2832	core	ygdQ	UPF0053
KOIAIB_03157	511145.b2963	core	mltC	membrane-bound
KOIAIB_02603	511145.b2437	core	group_1994	HTH-type
